ID,Old KHC Code,New KHC Code,Mobile,Bill No,Firm Name
3422,KHC3309,KHC3309,9829746736,KT-672,Raj tent houSe,Rajasthan,Jhalawar,4050.0,2025-01-02 11:40:06
1834,KHC3386,KHC3386,9785126393,KHCR-1402,SHIV TENT HOUSE ,Rajasthan,SAHAPURA JAIPUR ,70092.0,2025-01-02 11:40:06
1361,KHC3454,KHC3454,9413818933,KHCR-185,Ambika tent house,Rajasthan,Bagra jalore,3504.0,2025-01-02 11:40:06
145,KHC3490,KHC3490,7014793131,KHC-472,Dhundhlas Tent House ,Rajasthan,Rajsamand,3504.0,2025-01-02 11:40:06
508,KHC3501,KHC3501,6261896748,KHC-776,New Rajan tent and caterers,Madhya Pradesh,Shahdol,3504.0,2025-01-02 11:40:06
4003,KHC3595,KHC3595,7999783612,KHC-1677,AK TENT HOUSE,Madhya Pradesh,SINGRAULI  ,3504.0,2025-01-02 11:40:06
1732,KHC3608,KHC3608,9799308844,KHCR-1318,Mahesh tent house ,Rajasthan,Bagad,3504.0,2025-01-02 11:40:06
3925,KHC3628,KHC3628,9828216531,KT-942,SHREE BALAJI TENT HOUSE,Rajasthan,SIKAR,3504.0,2025-01-02 11:40:06
1345,KHC3908,KHC3908,9982140153,KHCR-275,SHREE TENT HOUSE ,Rajasthan,RAS PALI ,3504.0,2025-01-02 11:40:06
1869,KHC4066,KHC4066,9983624957,KHCR-1373,Jay latiyal tent house,Rajasthan,Falodi,3504.0,2025-01-02 11:40:06
3696,KHC4109,KHC4109,9928452630,KHCR-326,SUNIL TENT HOUSE ,Rajasthan,RAJSAMAND SARDARGARH,3504.0,2025-01-02 11:40:06
1840,KHC4506,KHC4506,9829788009,KHCR-1362,Girdhari  tent house,Rajasthan,LAXMANGARH ,3504.0,2025-01-02 11:40:06
2852,KHC4860,KHC4860,8209968841,KT-227,GURU KRIPA TENT HOUSE ,Rajasthan,merta city,3504.0,2025-01-02 11:40:06
2383,KHC4986,KHC4986,9610279227,KHCR-1850,BHORA TENT HOUSE ,Rajasthan,THANIGANGI ,3504.0,2025-01-02 11:40:06
3019,KHC4989,KHC4989,9784451008,KT-307,SURAJ TENT HOUSE ,Rajasthan,UDAIPUR ,3504.0,2025-01-02 11:40:06
4187,KHC5278,KHC5278,7017348393,KHC-1775,INDIAN TENT HOUSE,Uttarakhand,DEHRADUN,3504.0,2025-01-02 11:40:06
1895,KHC5320,KHC5320,7891413722,KHCR-1387,PRIYA TENT HOUSE ,Rajasthan,BANDIKUI ,3504.0,2025-01-02 11:40:06
2646,KHC5701,KHC5701,9001402127,KT-22,Sawariya tent house,Rajasthan,Dhariyavad pratapgarh,3504.0,2025-01-02 11:40:06
1990,KHC5718,KHC5718,9799811735,KHCR-1450,Parik tent house,Rajasthan,Khajuri jahajpur,10000.0,2025-01-02 11:40:06
1652,KHC5744,KHC5744,9413410461,KHCR-1180,S.k tent house,Rajasthan,Bhinmal,7009.0,2025-01-02 11:40:06
2293,KHC5769,KHC5769,9783442266,KHCR-1647,Shree krishna tent House ,Rajasthan,Nathdwara,3504.0,2025-01-02 11:40:06
3054,KHC5911,KHC5911,9460578636,KT-321,NINA RESORT ,Rajasthan,NAGOUR ,3504.0,2025-01-02 11:40:06
2298,KHC5924,KHC5924,9799255059,KHCR-1649,Vijaypal jaat,Rajasthan,Shree Madhopur ,3504.0,2025-01-02 11:40:06
786,KHC6062,KHC6062,9977255123,KHC-909,Balaji tent house,Madhya Pradesh,Ujjain,7009.0,2025-01-02 11:40:06
1347,KHC6102,KHC6102,9982959201,KHCR-276,GANESH TENT HOUSE ,Rajasthan,PRABATSAR ,3504.0,2025-01-02 11:40:06
1570,KHC6106,KHC6106,9950119974,KHCR-1147,SHREE SUNDA TENT HOUSE ,Rajasthan,PINDWDA ,44915.0,2025-01-02 11:40:06
3076,KHC6149,KHC6149,9660016737,KT-339,Shiv shanti tent house,Rajasthan,Kotputali,3504.0,2025-01-02 11:40:06
3207,KHC6160,KHC6160,9784089926,KT-560,PREN TENT HOUSE ,Rajasthan,CHAPAR  CHURU ,3504.0,2025-01-02 11:40:06
2273,KHC6168,KHC6168,9929802305,KHCR-1642,Shree krishna tent house ,Rajasthan,Nokha mandi,3504.0,2025-01-02 11:40:06
3106,KHC6211,KHC6211,9414221896,KT-369,JAY SHREE TENT HOUSE ,Rajasthan,BHILWADA ,3504.0,2025-01-02 11:40:06
360,KHC6327,KHC6327,9198273284 ,KHC-690,AKASH TENT HOUSE ,Uttar Pradesh,SULTANPUR,0.0,2025-01-02 11:40:06
1769,KHC6356,KHC6356,9413950490,KHCR-1335,Krishna tent house,Rajasthan,Roopangarh,3504.0,2025-01-02 11:40:06
1864,KHC6446,KHC6446,9772125272,KHCR-1413,NEW SHYAM TENT HOUSE ,Rajasthan,REAIL MAGRA ,3504.0,2025-01-02 11:40:06
726,KHC6531,KHC6531,9534661442,KHC-960,Devi tent house,Bihar,Biharsharif,3504.0,2025-01-02 11:40:06
1081,KHC6698,KHC6698,9422183142,KHC-1253,SAUBHAGYA LAWNS,Maharashtra,KHAMGAON,3504.0,2025-01-02 11:40:06
593,KHC6939,KHC6939,8435132360,KHC-809,Rajesh tent house Mp,Madhya Pradesh,Singrauli,3504.0,2025-01-02 11:40:06
1775,KHC7030,KHC7030,9413726575,KHCR-1264,NAVJYOTI TENT HOUSE ,Rajasthan,PALI ,3504.0,2025-01-02 11:40:06
3893,KHC7137,KHC7137,9696028211,KHC-1841,BAJPAI TENT HOUSE,Uttar Pradesh,KANPUR,3504.0,2025-01-02 11:40:06
2797,KHC7263,KHC7263,8005836733,KT-168,SHREE SIDHI VINAYAK TENT HOUSE ,Rajasthan,Jodhpur,3504.0,2025-01-02 11:40:06
2721,KHC7664,KHC7664,9413524155,KT-73,Mamta tent house,Rajasthan,Balotara,10512.0,2025-01-02 11:40:06
2551,KHC7898,KHC7898,9414113582,KHC-1706,MODI SERVICE,Rajasthan,GULABPURA  BHILWARA,18614.0,2025-01-02 11:40:06
293,KHC7967,KHC7967,9830406212,KHC-640,KOLKATA TENT HOUSE ,West Bengal,KOLKATA ,3504.0,2025-01-02 11:40:06
3129,KHC7985,KHC7985,8426037007,KT-388,BALAJI TENT HOUSE ,Rajasthan,RANIGAV CHOTU KHATU ,7008.0,2025-01-02 11:40:06
1592,KHC8009,KHC8009,8209482849,KHCR-1077,Mayank tent House,Rajasthan,Eiklera,3504.0,2025-01-02 11:40:06
997,KHC8217,KHC8217,9893808551,KHC-1588,SETH TENT HOUSE ,Uttar Pradesh,SHAHJAHNAPUR ,3504.0,2025-01-02 11:40:06
2055,KHC8259,KHC8259,8949652659,KHCR-1482,GAHELOT TENT HOUSE ,Rajasthan,DUNGARPUR ,3504.0,2025-01-02 11:40:06
1057,KHC8391,KHC8391,7067455663 ,KHC-1289,DANGI TENT HOUSE,Madhya Pradesh,JIRAPUR,3504.0,2025-01-02 11:40:06
1387,KHC8491,KHC8491,9728068021,KHCR-196,TIKAM TENT HOUSE ,Rajasthan,BHILWADA ,3504.0,2025-01-02 11:40:06
3210,KHC8615,KHC8615,9928048398,KT-563,TUNAVAL TENT HOUSE ,Rajasthan,MANDAVA JHUNJHUNU ,3504.0,2025-01-02 11:40:06
3140,KHC8688,KHC8688,9829831474,KT-399,puran tent house ,Rajasthan,RAJGARH ALWAR ,3504.0,2025-01-02 11:40:06
2959,KHC8781,KHC8781,9140967143,KT-284,SHIV TENT HOUSE ,Rajasthan,DEHAT FATHEPUR ,3504.0,2025-01-02 11:40:06
2156,KHC8828,KHC8828,9887771298,KHCR-1736,Raj tent house,Rajasthan,Laxman gargh sikar,3504.0,2025-01-02 11:40:06
1466,KHC9170,KHC9170,9799985840,KHCR-455,SHREE KHETESHWAR TENT HOUSE ,Rajasthan,SANCHORE ,3504.0,2025-01-02 11:40:06
2459,KHC9228,KHC9228,8890483437,KHCR-1924,KRISHNA TENT HOUSE ,Rajasthan,CHOTI SADRI ,3504.0,2025-01-02 11:40:06
1896,KHC9319,KHC9319,6765809340,KHCR-1388,SHREE BALAJI TENT HOUSE ,Rajasthan,DELI TALA PUNGAL ,3504.0,2025-01-02 11:40:06
1707,KHC9450,KHC9450,9783424000,KHCR-1307,Chhabra tent house ,Rajasthan,Vijaynagar ganganagar ,3504.0,2025-01-02 11:40:06
4216,KHC9534,KHC9534,9827172458,KHC-1896,JAIN TENT HOUSE ,Chhattisgarh,KUSMUNDA,4050.0,2025-01-02 11:40:06
1235,KHC9635,KHC9635,9982137091,KHCR-218,DEV TENT HOUSE ,Rajasthan,BHINMAL JALORE ,3504.0,2025-01-02 11:40:06
3061,KHC9806,KHC9806,9680764980,KT-325,Jay mata di tent house,Rajasthan,Dausa,3504.0,2025-01-02 11:40:06
2943,KHC9847,KHC9847,9782372515,KT-275,VAISHNOV TENT HOUSE ,Rajasthan,JODHPUR ,7008.0,2025-01-02 11:40:06
3311,KHC0086,KHC0086,9982867956,KT-628,Kayam khani tent house,Rajasthan,Padukala,3504.0,2025-01-02 11:40:07
2392,KHC0297,KHC0297,6376924784,KHCR-1857,MANISH TENT HOUSE ,Rajasthan,KHANPUR JHALAWAD ,3504.0,2025-01-02 11:40:07
1509,KHC0423,KHC0423,7568685657,KHCR-1121,CHETANAND JI GO SHALA SEVA SIMITY ,Rajasthan,DEGANA NAGOUR ,4501.0,2025-01-02 11:40:07
3146,KHC0619,KHC0619,9509766006,KT-506,SHREE DEV LAXMI TENT HOUSE ,Rajasthan,KOTPUTLI ,3504.0,2025-01-02 11:40:07
3509,KHC0651,KHC0651,8003143074,KT-830,SHREE MEHOJI TENT HOUSE ,Rajasthan,OSHIYA JODHPUR ,3504.0,2025-01-02 11:40:07
3697,KHC0805,KHC0805,8560856382,KHCR-327,KALAJI TENT HOUSE,Rajasthan,RAJSAMAND,3504.0,2025-01-02 11:40:07
4209,KHC1070,KHC1070,9680614448,KT-980,SIVANI TENT HOUSE,Rajasthan,JHUNJHUNU,14016.0,2025-01-02 11:40:07
3288,KHC1073,KHC1073,9587337795,KT-618,SHREE KRISHNA TENT HOUSE ,Rajasthan,Chichroli,0.0,2025-01-02 11:40:07
2401,KHC1232,KHC1232,9950772551,KHCR-1866,ASJOK TENT HOUSE ,Rajasthan,SOJAT ,4425.0,2025-01-02 11:40:07
2015,KHC1238,KHC1238,7792870780,KHCR-1555,R k tent house ,Rajasthan,Bikaner ,3504.0,2025-01-02 11:40:07
3053,KHC1336,KHC1336,7014860503,KT-497,Raj tent house,Rajasthan,Sikar,3504.0,2025-01-02 11:40:07
1587,KHC1364,KHC1364,8094902660,KHCR-1072,Maharishi tent hose,Rajasthan,SARDAR SHAHAR ,7009.0,2025-01-02 11:40:07
2454,KHC1535,KHC1535,8824836675,KHCR-1919,SHOBHA TENT HOUSE ,Rajasthan,DHOND SIKAR ,3504.0,2025-01-02 11:40:07
4064,KHC1557,KHC1557,8460505395,KHC-1879,OM PALACE RAIT,Himachal Pradesh,KANGRA,3504.0,2025-01-02 11:40:07
3006,KHC1829,KHC1829,9828244278,KT-470,Meena cterers,Rajasthan,Udaipur,3504.0,2025-01-02 11:40:07
2493,KHC1927,KHC1927,9414794866,KHCR-2012,MILAN TENT HOUSE ,Rajasthan,JAIPUR ,3504.0,2025-01-02 11:40:07
2474,KHC1929,KHC1929,9828215555,KHCR-1939,Kisan tent house,Rajasthan,Ratan gargh,7009.0,2025-01-02 11:40:07
2020,KHC2140,KHC2140,9414430515,KHCR-1557,BHADU tent house ,Rajasthan,Bikaner ,10513.0,2025-01-02 11:40:07
1781,KHC2186,KHC2186,9784572179,KHCR-1267,VIJAY TENT HOUSE ,Rajasthan,DEVGARH  RAJSAMNAD ,3504.0,2025-01-02 11:40:07
2520,KHC2254,KHC2254,9928845002,KHCR-1964,Dev narayan caterers,Rajasthan,Udaipur,3504.0,2025-01-02 11:40:07
2675,KHC2318,KHC2318,9461225545,KT-109,NAVDURGA TENT HOUSE ,Rajasthan,KOTA ,3504.0,2025-01-02 11:40:07
2146,KHC2342,KHC2342,9462310006,KHCR-1726,Mayur tent house,Rajasthan,Sihana jhunjunu,3504.0,2025-01-02 11:40:07
2299,KHC2344,KHC2344,9829487828,KHCR-1829,Aazad tent house,Rajasthan,Jhalawar,3504.0,2025-01-02 11:40:07
2209,KHC2392,KHC2392,7296956018,KHCR-1789,SHREE GANESH TENT HOUSE ,Rajasthan,TILORA SAYALA ,14018.0,2025-01-02 11:40:07
2240,KHC2802,KHC2802,9636893004,KHCR-1627,SHREE DEV TENT HOUSE ,Rajasthan,JETARAN NAGOUR ,3504.0,2025-01-02 11:40:07
498,KHC2823,KHC2823,9425935347,KHC-774,Patidar tent house,Madhya Pradesh,Shujalpur,3504.0,2025-01-02 11:40:07
1681,KHC2829,KHC2829,9829227968,KHCR-1224,NAMDA TENT HOUSE,Rajasthan,ALWAR,3504.0,2025-01-02 11:40:07
3424,KHC2895,KHC2895,94144292271,KT-673,Dinesh tent house,Rajasthan,Karoli,3504.0,2025-01-02 11:40:07
2379,KHC3144,KHC3144,9610299475,KHCR-1700,MAA DURGA TENT HOUSE ,Rajasthan,PUNGAL BIKANER,3504.0,2025-01-02 11:40:07
2823,KHC3159,KHC3159,9413675776,KT-191,Kisan tent house,Rajasthan,Rajgarh,7008.0,2025-01-02 11:40:07
3422,KHC3309,KHC3309,9829746736,KT-672,Raj tent houSe,Rajasthan,Jhalawar,4050.0,2025-01-02 11:40:07
1834,KHC3386,KHC3386,9785126393,KHCR-1402,SHIV TENT HOUSE ,Rajasthan,SAHAPURA JAIPUR ,70092.0,2025-01-02 11:40:07
1361,KHC3454,KHC3454,9413818933,KHCR-185,Ambika tent house,Rajasthan,Bagra jalore,3504.0,2025-01-02 11:40:07
145,KHC3490,KHC3490,7014793131,KHC-472,Dhundhlas Tent House ,Rajasthan,Rajsamand,3504.0,2025-01-02 11:40:07
508,KHC3501,KHC3501,6261896748,KHC-776,New Rajan tent and caterers,Madhya Pradesh,Shahdol,3504.0,2025-01-02 11:40:07
4003,KHC3595,KHC3595,7999783612,KHC-1677,AK TENT HOUSE,Madhya Pradesh,SINGRAULI  ,3504.0,2025-01-02 11:40:07
1732,KHC3608,KHC3608,9799308844,KHCR-1318,Mahesh tent house ,Rajasthan,Bagad,3504.0,2025-01-02 11:40:07
3925,KHC3628,KHC3628,9828216531,KT-942,SHREE BALAJI TENT HOUSE,Rajasthan,SIKAR,3504.0,2025-01-02 11:40:07
1345,KHC3908,KHC3908,9982140153,KHCR-275,SHREE TENT HOUSE ,Rajasthan,RAS PALI ,3504.0,2025-01-02 11:40:07
1869,KHC4066,KHC4066,9983624957,KHCR-1373,Jay latiyal tent house,Rajasthan,Falodi,3504.0,2025-01-02 11:40:07
3696,KHC4109,KHC4109,9928452630,KHCR-326,SUNIL TENT HOUSE ,Rajasthan,RAJSAMAND SARDARGARH,3504.0,2025-01-02 11:40:07
1840,KHC4506,KHC4506,9829788009,KHCR-1362,Girdhari  tent house,Rajasthan,LAXMANGARH ,3504.0,2025-01-02 11:40:07
2852,KHC4860,KHC4860,8209968841,KT-227,GURU KRIPA TENT HOUSE ,Rajasthan,merta city,3504.0,2025-01-02 11:40:08
2383,KHC4986,KHC4986,9610279227,KHCR-1850,BHORA TENT HOUSE ,Rajasthan,THANIGANGI ,3504.0,2025-01-02 11:40:08
3019,KHC4989,KHC4989,9784451008,KT-307,SURAJ TENT HOUSE ,Rajasthan,UDAIPUR ,3504.0,2025-01-02 11:40:08
4187,KHC5278,KHC5278,7017348393,KHC-1775,INDIAN TENT HOUSE,Uttarakhand,DEHRADUN,3504.0,2025-01-02 11:40:08
1895,KHC5320,KHC5320,7891413722,KHCR-1387,PRIYA TENT HOUSE ,Rajasthan,BANDIKUI ,3504.0,2025-01-02 11:40:08
2646,KHC5701,KHC5701,9001402127,KT-22,Sawariya tent house,Rajasthan,Dhariyavad pratapgarh,3504.0,2025-01-02 11:40:08
1990,KHC5718,KHC5718,9799811735,KHCR-1450,Parik tent house,Rajasthan,Khajuri jahajpur,10000.0,2025-01-02 11:40:08
1652,KHC5744,KHC5744,9413410461,KHCR-1180,S.k tent house,Rajasthan,Bhinmal,7009.0,2025-01-02 11:40:08
2293,KHC5769,KHC5769,9783442266,KHCR-1647,Shree krishna tent House ,Rajasthan,Nathdwara,3504.0,2025-01-02 11:40:08
3054,KHC5911,KHC5911,9460578636,KT-321,NINA RESORT ,Rajasthan,NAGOUR ,3504.0,2025-01-02 11:40:08
2298,KHC5924,KHC5924,9799255059,KHCR-1649,Vijaypal jaat,Rajasthan,Shree Madhopur ,3504.0,2025-01-02 11:40:08
786,KHC6062,KHC6062,9977255123,KHC-909,Balaji tent house,Madhya Pradesh,Ujjain,7009.0,2025-01-02 11:40:08
1347,KHC6102,KHC6102,9982959201,KHCR-276,GANESH TENT HOUSE ,Rajasthan,PRABATSAR ,3504.0,2025-01-02 11:40:08
1570,KHC6106,KHC6106,9950119974,KHCR-1147,SHREE SUNDA TENT HOUSE ,Rajasthan,PINDWDA ,44915.0,2025-01-02 11:40:08
3076,KHC6149,KHC6149,9660016737,KT-339,Shiv shanti tent house,Rajasthan,Kotputali,3504.0,2025-01-02 11:40:08
3207,KHC6160,KHC6160,9784089926,KT-560,PREN TENT HOUSE ,Rajasthan,CHAPAR  CHURU ,3504.0,2025-01-02 11:40:08
2273,KHC6168,KHC6168,9929802305,KHCR-1642,Shree krishna tent house ,Rajasthan,Nokha mandi,3504.0,2025-01-02 11:40:08
3106,KHC6211,KHC6211,9414221896,KT-369,JAY SHREE TENT HOUSE ,Rajasthan,BHILWADA ,3504.0,2025-01-02 11:40:08
360,KHC6327,KHC6327,9198273284 ,KHC-690,AKASH TENT HOUSE ,Uttar Pradesh,SULTANPUR,0.0,2025-01-02 11:40:08
1769,KHC6356,KHC6356,9413950490,KHCR-1335,Krishna tent house,Rajasthan,Roopangarh,3504.0,2025-01-02 11:40:08
1864,KHC6446,KHC6446,9772125272,KHCR-1413,NEW SHYAM TENT HOUSE ,Rajasthan,REAIL MAGRA ,3504.0,2025-01-02 11:40:08
726,KHC6531,KHC6531,9534661442,KHC-960,Devi tent house,Bihar,Biharsharif,3504.0,2025-01-02 11:40:08
1081,KHC6698,KHC6698,9422183142,KHC-1253,SAUBHAGYA LAWNS,Maharashtra,KHAMGAON,3504.0,2025-01-02 11:40:08
593,KHC6939,KHC6939,8435132360,KHC-809,Rajesh tent house Mp,Madhya Pradesh,Singrauli,3504.0,2025-01-02 11:40:08
1775,KHC7030,KHC7030,9413726575,KHCR-1264,NAVJYOTI TENT HOUSE ,Rajasthan,PALI ,3504.0,2025-01-02 11:40:08
3893,KHC7137,KHC7137,9696028211,KHC-1841,BAJPAI TENT HOUSE,Uttar Pradesh,KANPUR,3504.0,2025-01-02 11:40:08
2797,KHC7263,KHC7263,8005836733,KT-168,SHREE SIDHI VINAYAK TENT HOUSE ,Rajasthan,Jodhpur,3504.0,2025-01-02 11:40:08
2721,KHC7664,KHC7664,9413524155,KT-73,Mamta tent house,Rajasthan,Balotara,10512.0,2025-01-02 11:40:08
2551,KHC7898,KHC7898,9414113582,KHC-1706,MODI SERVICE,Rajasthan,GULABPURA  BHILWARA,18614.0,2025-01-02 11:40:08
293,KHC7967,KHC7967,9830406212,KHC-640,KOLKATA TENT HOUSE ,West Bengal,KOLKATA ,3504.0,2025-01-02 11:40:08
3129,KHC7985,KHC7985,8426037007,KT-388,BALAJI TENT HOUSE ,Rajasthan,RANIGAV CHOTU KHATU ,7008.0,2025-01-02 11:40:08
1592,KHC8009,KHC8009,8209482849,KHCR-1077,Mayank tent House,Rajasthan,Eiklera,3504.0,2025-01-02 11:40:08
997,KHC8217,KHC8217,9893808551,KHC-1588,SETH TENT HOUSE ,Uttar Pradesh,SHAHJAHNAPUR ,3504.0,2025-01-02 11:40:08
2055,KHC8259,KHC8259,8949652659,KHCR-1482,GAHELOT TENT HOUSE ,Rajasthan,DUNGARPUR ,3504.0,2025-01-02 11:40:08
1057,KHC8391,KHC8391,7067455663 ,KHC-1289,DANGI TENT HOUSE,Madhya Pradesh,JIRAPUR,3504.0,2025-01-02 11:40:08
1387,KHC8491,KHC8491,9728068021,KHCR-196,TIKAM TENT HOUSE ,Rajasthan,BHILWADA ,3504.0,2025-01-02 11:40:08
3210,KHC8615,KHC8615,9928048398,KT-563,TUNAVAL TENT HOUSE ,Rajasthan,MANDAVA JHUNJHUNU ,3504.0,2025-01-02 11:40:08
3140,KHC8688,KHC8688,9829831474,KT-399,puran tent house ,Rajasthan,RAJGARH ALWAR ,3504.0,2025-01-02 11:40:08
2959,KHC8781,KHC8781,9140967143,KT-284,SHIV TENT HOUSE ,Rajasthan,DEHAT FATHEPUR ,3504.0,2025-01-02 11:40:08
2156,KHC8828,KHC8828,9887771298,KHCR-1736,Raj tent house,Rajasthan,Laxman gargh sikar,3504.0,2025-01-02 11:40:08
1466,KHC9170,KHC9170,9799985840,KHCR-455,SHREE KHETESHWAR TENT HOUSE ,Rajasthan,SANCHORE ,3504.0,2025-01-02 11:40:08
2459,KHC9228,KHC9228,8890483437,KHCR-1924,KRISHNA TENT HOUSE ,Rajasthan,CHOTI SADRI ,3504.0,2025-01-02 11:40:08
1896,KHC9319,KHC9319,6765809340,KHCR-1388,SHREE BALAJI TENT HOUSE ,Rajasthan,DELI TALA PUNGAL ,3504.0,2025-01-02 11:40:08
1707,KHC9450,KHC9450,9783424000,KHCR-1307,Chhabra tent house ,Rajasthan,Vijaynagar ganganagar ,3504.0,2025-01-02 11:40:08
4216,KHC9534,KHC9534,9827172458,KHC-1896,JAIN TENT HOUSE ,Chhattisgarh,KUSMUNDA,4050.0,2025-01-02 11:40:08
1235,KHC9635,KHC9635,9982137091,KHCR-218,DEV TENT HOUSE ,Rajasthan,BHINMAL JALORE ,3504.0,2025-01-02 11:40:08
3061,KHC9806,KHC9806,9680764980,KT-325,Jay mata di tent house,Rajasthan,Dausa,3504.0,2025-01-02 11:40:08
2943,KHC9847,KHC9847,9782372515,KT-275,VAISHNOV TENT HOUSE ,Rajasthan,JODHPUR ,7008.0,2025-01-02 11:40:08
3311,KHC0086,KHC0086,9982867956,KT-628,Kayam khani tent house,Rajasthan,Padukala,3504.0,2025-01-02 11:40:09
2392,KHC0297,KHC0297,6376924784,KHCR-1857,MANISH TENT HOUSE ,Rajasthan,KHANPUR JHALAWAD ,3504.0,2025-01-02 11:40:09
1509,KHC0423,KHC0423,7568685657,KHCR-1121,CHETANAND JI GO SHALA SEVA SIMITY ,Rajasthan,DEGANA NAGOUR ,4501.0,2025-01-02 11:40:09
3146,KHC0619,KHC0619,9509766006,KT-506,SHREE DEV LAXMI TENT HOUSE ,Rajasthan,KOTPUTLI ,3504.0,2025-01-02 11:40:09
3509,KHC0651,KHC0651,8003143074,KT-830,SHREE MEHOJI TENT HOUSE ,Rajasthan,OSHIYA JODHPUR ,3504.0,2025-01-02 11:40:09
3697,KHC0805,KHC0805,8560856382,KHCR-327,KALAJI TENT HOUSE,Rajasthan,RAJSAMAND,3504.0,2025-01-02 11:40:09
4209,KHC1070,KHC1070,9680614448,KT-980,SIVANI TENT HOUSE,Rajasthan,JHUNJHUNU,14016.0,2025-01-02 11:40:09
3288,KHC1073,KHC1073,9587337795,KT-618,SHREE KRISHNA TENT HOUSE ,Rajasthan,Chichroli,0.0,2025-01-02 11:40:09
2401,KHC1232,KHC1232,9950772551,KHCR-1866,ASJOK TENT HOUSE ,Rajasthan,SOJAT ,4425.0,2025-01-02 11:40:09
2015,KHC1238,KHC1238,7792870780,KHCR-1555,R k tent house ,Rajasthan,Bikaner ,3504.0,2025-01-02 11:40:09
3053,KHC1336,KHC1336,7014860503,KT-497,Raj tent house,Rajasthan,Sikar,3504.0,2025-01-02 11:40:09
1587,KHC1364,KHC1364,8094902660,KHCR-1072,Maharishi tent hose,Rajasthan,SARDAR SHAHAR ,7009.0,2025-01-02 11:40:09
2454,KHC1535,KHC1535,8824836675,KHCR-1919,SHOBHA TENT HOUSE ,Rajasthan,DHOND SIKAR ,3504.0,2025-01-02 11:40:09
4064,KHC1557,KHC1557,8460505395,KHC-1879,OM PALACE RAIT,Himachal Pradesh,KANGRA,3504.0,2025-01-02 11:40:09
3006,KHC1829,KHC1829,9828244278,KT-470,Meena cterers,Rajasthan,Udaipur,3504.0,2025-01-02 11:40:09
2493,KHC1927,KHC1927,9414794866,KHCR-2012,MILAN TENT HOUSE ,Rajasthan,JAIPUR ,3504.0,2025-01-02 11:40:09
2474,KHC1929,KHC1929,9828215555,KHCR-1939,Kisan tent house,Rajasthan,Ratan gargh,7009.0,2025-01-02 11:40:09
2020,KHC2140,KHC2140,9414430515,KHCR-1557,BHADU tent house ,Rajasthan,Bikaner ,10513.0,2025-01-02 11:40:09
1781,KHC2186,KHC2186,9784572179,KHCR-1267,VIJAY TENT HOUSE ,Rajasthan,DEVGARH  RAJSAMNAD ,3504.0,2025-01-02 11:40:09
2520,KHC2254,KHC2254,9928845002,KHCR-1964,Dev narayan caterers,Rajasthan,Udaipur,3504.0,2025-01-02 11:40:09
2675,KHC2318,KHC2318,9461225545,KT-109,NAVDURGA TENT HOUSE ,Rajasthan,KOTA ,3504.0,2025-01-02 11:40:09
2146,KHC2342,KHC2342,9462310006,KHCR-1726,Mayur tent house,Rajasthan,Sihana jhunjunu,3504.0,2025-01-02 11:40:09
2299,KHC2344,KHC2344,9829487828,KHCR-1829,Aazad tent house,Rajasthan,Jhalawar,3504.0,2025-01-02 11:40:09
2209,KHC2392,KHC2392,7296956018,KHCR-1789,SHREE GANESH TENT HOUSE ,Rajasthan,TILORA SAYALA ,14018.0,2025-01-02 11:40:09
2240,KHC2802,KHC2802,9636893004,KHCR-1627,SHREE DEV TENT HOUSE ,Rajasthan,JETARAN NAGOUR ,3504.0,2025-01-02 11:40:09
498,KHC2823,KHC2823,9425935347,KHC-774,Patidar tent house,Madhya Pradesh,Shujalpur,3504.0,2025-01-02 11:40:09
1681,KHC2829,KHC2829,9829227968,KHCR-1224,NAMDA TENT HOUSE,Rajasthan,ALWAR,3504.0,2025-01-02 11:40:09
3424,KHC2895,KHC2895,94144292271,KT-673,Dinesh tent house,Rajasthan,Karoli,3504.0,2025-01-02 11:40:09
2379,KHC3144,KHC3144,9610299475,KHCR-1700,MAA DURGA TENT HOUSE ,Rajasthan,PUNGAL BIKANER,3504.0,2025-01-02 11:40:09
2823,KHC3159,KHC3159,9413675776,KT-191,Kisan tent house,Rajasthan,Rajgarh,7008.0,2025-01-02 11:40:09
3422,KHC3309,KHC3309,9829746736,KT-672,Raj tent houSe,Rajasthan,Jhalawar,4050.0,2025-01-02 11:40:09
1834,KHC3386,KHC3386,9785126393,KHCR-1402,SHIV TENT HOUSE ,Rajasthan,SAHAPURA JAIPUR ,70092.0,2025-01-02 11:40:09
1361,KHC3454,KHC3454,9413818933,KHCR-185,Ambika tent house,Rajasthan,Bagra jalore,3504.0,2025-01-02 11:40:09
145,KHC3490,KHC3490,7014793131,KHC-472,Dhundhlas Tent House ,Rajasthan,Rajsamand,3504.0,2025-01-02 11:40:09
508,KHC3501,KHC3501,6261896748,KHC-776,New Rajan tent and caterers,Madhya Pradesh,Shahdol,3504.0,2025-01-02 11:40:09
4003,KHC3595,KHC3595,7999783612,KHC-1677,AK TENT HOUSE,Madhya Pradesh,SINGRAULI  ,3504.0,2025-01-02 11:40:09
1732,KHC3608,KHC3608,9799308844,KHCR-1318,Mahesh tent house ,Rajasthan,Bagad,3504.0,2025-01-02 11:40:09
3925,KHC3628,KHC3628,9828216531,KT-942,SHREE BALAJI TENT HOUSE,Rajasthan,SIKAR,3504.0,2025-01-02 11:40:09
